text,label,source
"Kajian ini dilakukan secara dinamik, ertinya ia bukan kajian rambang.",positive,malaya
"@chicsinred @dayangnoor Uish, jangan cakap kuat2. Hehe.",positive,malaya
"Ahli Politik kat Malaysia ni semua muka tembok taktahu malu sial , mmg kimak semua muka tebal !",negative,malaya
fakta ini begitu jelas dan tidak dipertikaikan oleh pelabur teknokrat dan usahawan amerika syarikat kata kementerian kewangan menjawab soalan datuk raime unggi bn-tenom,positive,malaya
"Kek telapuk kuda, kek lembut rasa premium! Tgh kumpoi order ni utk warga Sungai Petani. Tak terlioq ka tengok? Mai https://t.co/wgcEADvxQK",positive,malaya
TQ Ain Nur Aishah sudi order mix creampuff montok &amp; japanese creampuff original. PKP ini selfpickup saja. Order 3 https://t.co/1bn7cBnA4L,positive,malaya
Kini360: Sultan Selangor bimbang individu balik kampung sempena Aidiladha https://t.co/EjY3vFFyoW #PH https://t.co/FFW2KYaf0N,negative,malaya
aku benci bodoh nazri aziz ni. orang perak je tau setan kau tapi tulah selagi mentaliti nak kena vote BN ni masih a https://t.co/eAiMUR9P2b,negative,malaya
Saya memberi jaminan kepada petugas PBB bahawa kementerian saya akan terus memberi kerjasama sepenuhnya terhadap tugas PBB di Malaysia,positive,malaya
Perdana Menteri Datuk Seri Najib Tun Razak telah menyatakan beliau tidak pernah mempertikaikan sumbangan Robert Kuok kepada ekonomi negara.,positive,malaya
"Secara kebetulan sahaja, masa bantuan diberikan dekat nak pilihan raya tetapi jangan kita salah tafsir pula, kata sebab dekat hendak mengundi.",positive,malaya
Amanah tidak pernah mengeluarkan sebarang kenyataan mahu memusuhi Pas apa lagi memusnahkan parti Islam tersebut.,positive,malaya
lima tahun akan datang nak try guna @TwtJodohMY hewhewhew,positive,malaya
Sabah sabah sabah sabah,neutral,malaya
"Aku faham situasi masing, cuma kita kena Faham situasi orang lain jugak. Sekarang usaha Kerajaan pulak untuk kawal https://t.co/iLVfi8aC8J",positive,malaya
"Dong Zong mengharapkan sesuatu yang belum tentu, barang yang tersedia hendak dilepaskan",negative,malaya
Aku rasa ramai org yg salah faham dgn apa yg prof muhaya nak sampaikan Setinggi mana pon perempuan tapi suami tu t https://t.co/ivZUWWHieS,positive,malaya
"Berdasarkan statistik Pasukan Tindak Balas Kecemasan Komputer Malaysia (MyCERT), sebanyak 7,962 kes ancaman siber dilaporkan sepanjang tahun lalu",negative,malaya
@SyafaatNasir Sambal nyet,neutral,malaya
@apanakdikato Keputusan Mahkamah itu bukan kerja kerajaan. Melainkan kamu ada bukti ada campur tangan dari putrajay https://t.co/Sbct4SGNHE,negative,malaya
"@InfoRasional @Kemenag_RI Oalahh ini toh alasannya, Dana Haji Aman #StopHoaxDanaHaji",positive,malaya
@nishaarmdhani Asah metu metu sik bro,neutral,malaya
"Pada masa ini, manggis, nanas dan daging itik dieksport ke Jepun. ",positive,malaya
"Bila aku sembang dgn geng politik, isunya vaksin tak cukup je sebab tu lembap. Sebab negara lain tak recognised PM https://t.co/ZEjpEuqr2C",negative,malaya
@iyeneee @yogamuda @newsplatter asal bs kelar kerja jam 5 sik. kl br diajak meeting jam 5 kelar jam 7 mah bye atau https://t.co/fg1tpTXKaW,negative,malaya
Itu adalah tidak betul dan perlu diubah bagi mengelak lebih banyak kecederaan atau lebih buruk lagi menyebabkan maut dalam kalangan mangsa,negative,malaya
@addiinitazzik Tkpayah. Kita amalkan g lari rumah mak supaya tak jumpa laki hahaha,neutral,malaya
Keluar dari rumah apabila perlu sahaja. Optimakan amalan pembelian secara dalam talian (online). Info On Wheels 6/6/2021 Parlimen : Tumpat Dun : Wakaf Bharu / Kelaboran Masa : 10.00 pg / 2.00 ptg Hebahan Proklamasi Darurat/Vaksinasi/PKP 3.0 #bergheh https://t.co/y6IhPQEaFo,neutral,malaya
"Oleh yang demikian, permintaan ekstradisi negara China telah kita berikan pertimbangan dan pihak Polis Diraja Malaysia (PDRM) sedang melakukan siasatan yang terperinci untukmemperolehi beberapa maklumat.",positive,malaya
Politik hospital?? Tapi yang kena MAKI KUTUK sape? Menteri laa apa lagi..lol,negative,malaya
Organisasi terbabit harus segera memaklumkan kepada MRT Corp jika mereka menerima panggilan sedemikian,positive,malaya
@chewsiekuki Ijo bolu pandan.,neutral,malaya
"#teamRID Alhamdulillah..Sejarah Tercipta di Bahagian Bandar Tun Razak, Hari ini Pasukan Kebajikan Parti IMAN W https://t.co/Q5pAjdbhsS",positive,malaya
Ini yang saya pelik. Adakah ada campur tangan pihak tertentu? Saya minta pihak berkaitan menyiasat perkara ini,positive,malaya
NAJIB or SABRI or WHO THE PAHANG UMNO MP GAVE ANWAR SD 2B PM? Shahidan tidak menyatakan siapa MP yg dimaksudkan itu https://t.co/lI1jSt8YU6,negative,malaya
Beban bayaran hutang tidak memakan peratusan yang tinggi dalam belanjawan negara,positive,malaya
Oleh itu saya berharap rakyat tidak tersalah pilih dan janganlah pilih pemimpin yang tidak mempunyai pendirian semata-mata demi kepentingan diri,positive,malaya
Had perbelanjaan calon pilihan raya langsung tidak mampu mengawal perbelanjaan parti politik.,negative,malaya
Fitnah itu untuk menaikkan sentimen kebencian pengundi kepada calon dan kerajaan.,negative,malaya
Cek fakta dana haji pemerintah... Dana Haji Aman. #StopHoaxDanaHaji,negative,malaya
Ikatan tak pernah mengamuk kalau tak dapat kerusi.,positive,malaya
"amat kritikal bagi mereka yang mengatur GSPS, mu­ngkin nampak hebat tetapi hakikatnya isi hati sasaran iaitu mereka yang akan mengundi amat sukar untuk ditentukan secara sahih.",negative,malaya
justeru dengan mengambil semangat tahun baru hijrah diharapkan bajet dapat merungkai pelbagai isu ekonomi berasaskan keseimbangan antara ekonomi modal dan ekonomi keperluan rakyat demi kesejahteraan semua pihak,positive,malaya
@mitzunator Serious lah? Hahahaha episode 1 I dah pening I tak faham,neutral,malaya
"Ini juga dilakukan setelah penasihat kejuruteraan telah menyemak, memeriksa dan akhirnya membuat cadangan kepada kerajaan negeri, barulah jumlah itu dibayar",positive,malaya
Me otw to PAP nak ambik bantuan makanan kerajaan negeri Selangor. https://t.co/mBkXJ6MXvl,positive,malaya
berhasrat untuk menjadi calon perlu belajar menguruskan harapan mereka sendiri sekiranya tidak terpilih,positive,malaya
"Saya bersyukur kerana di bawah pemerintahan Tengku Razaleigh, banyak kemudahan yang diperolehi.",positive,malaya
@GTMT80 @saysdotcom I love Penang pun dah macam slogan politik,negative,malaya
Kita pun tidak mahu beliau diheret dalam kancah politik.,positive,malaya
"@protonian @HRHJohorII Nanti pergi belajar system kat Johor kay. Pejabat Daerah tiada kaitan dengan politik, dioran https://t.co/rHJ4382lTD",negative,malaya
@AmirudinShari Terbaik YB,positive,malaya
"Angka ini amat membimbangkan, malah ia secara tidak langsung menunjukkan masih ramai tidak mengambil berat mengenai tip keselamatan ketika berada di air.",negative,malaya
jangan sedih sedih okies /,positive,malaya
"takat tu jelah level you sis, ambik sisa orang",negative,malaya
kenapa artis artis kat meletop ni selamba je cerita balik kampung time raya? mana boleh balik kan... pening aku balik ipoh la balik kelantan la,negative,malaya
Kita semua harus bersyukur kerana kerajaan sentiasa prihatin dengan situasi semasa dan berusaha melaksanakan pelbagai projek bagi membantu meringankan beban yang ditanggung,positive,malaya
Save Subang Airport! Apa sudah jadi Kerajaan gagal Geng Perikatan Gila Kuasa Budi Budaya Burok Politik Rasuah Nak https://t.co/OUUn1yEir9,negative,malaya
Punca betui tasik chini ni haihh kalau dak takyah buat dah 3000 perkataan essay,negative,malaya
"Kita perlukan lebih ramai rakyat Malaysia untuk berani bangkit bersama dalam perjuangan melawan kezaliman dan menegakkan keadilan buat Rafizi, Johari dan semua yang dizalimi di bumi tercinta ini",positive,malaya
"Kontrak diberi kepada syarikat China, syarikat itu pula bawa masuk pekerja China, bukan pekerja kita",negative,malaya
"Kita menetapkan setiap peluang pekerjaan yang ditawarkan haruslah minimum RM1,500 sebulan",positive,malaya
Dia bagitahu ibu ayah dia yg dia minat aku budak subang nak pergi jumpa dulu . Kalau okay proceed tunang terus https://t.co/t0u5ckam5p,neutral,malaya
"Melihat kepada realiti hari ini, yang mana industri mudah alih semakin meluas, pengguna media sosial yang meningkat dan pelaksanaan urus niaga elektronik (e-dagang) semakin melonjak tinggi statistiknya",positive,malaya
"Otak-otak taiii yang berpikiran kayak gini, gali lagi otak lu biar nggak dangkal",negative,malaya
@TSDMujeebudeen @KEADILAN @anwaribrahim @dapmalaysia @DAPSYMalaysia Makan sabun lg baik,negative,malaya
Harga rumah yang semakin tinggi juga menyebabkan golongan muda terhimpit,negative,malaya
kedatangan pilihan raya kali ini perlu diraikan dengan menunjukkan kematangan kita sebagai warganegara Malaysia yang layak mengundi untuk melihat citra ketatanegaraan dan cita-cita negara tercapai.,positive,malaya
"Kita telah ada orangnya (untuk buat kajian), kita ada pengalaman, kita ada mesin tetapi lesen tidak ada.",negative,malaya
Covid-19: KKM tubuh pasukan bertindak khas 'Lembah Klang Besar' - Dr Adham https://t.co/bfsU1CeUk4 #PH https://t.co/jdEY15Fkyt,positive,malaya
Kita perlu berfikir dan bertindak secara matang serta tidak mengalah dengan tekanan emosi walaupun kadang-kadang ada perkara yang mungkin tidak dapat diselesaikan,negative,malaya
Kementerian Utiliti amat bimbang apabila insiden gangguan bekalan air semakin bertambah kerap,negative,malaya
Oh. Ada lagu The Toys pulak dalam Con Heartist ni.,positive,malaya
#kualalumpur Sahabat Alam Malaysia (SAM) menggesa Kerajaan Pahang mengambil tindakan segera dengan menghentikan sem https://t.co/W0xoFKIfc6,positive,malaya
Stubborn af dh la bawa tgh jalan igt jalan kau punya ke bab* https://t.co/YLkkP7JnEH,negative,malaya
"Makcik yang membebel dalam loghat negeri sembilan tu, kadang orang macam dia yang paling suka bila tukar kerajaan m https://t.co/UjEhMGoZqa",neutral,malaya
@lanahasina Siti bainun bt Ahmad Razali- naik ketua puteri umno Ampang (anak kpd x.MB SELANGOR 82-86- x-Adun Ampang https://t.co/xLYNYTeieG,neutral,malaya
@syumietera Yess Kedah memelihara budayanya dari dicemari budaya luar,positive,malaya
Halus dia punya racun #morphingkarambit https://t.co/aSxCt6Diio,negative,malaya
"“Kita bukan mengugut pihak terbabit sebaliknya mahu memastikan perjalanan PRU14 lancar dan rakyat berasa selamat,",positive,malaya
Kerana itu kami mengadakan taklimat berkenaan hari ini (semalam) supaya ahlinya yang terdiri daripada Persatuan Alumni SMK Dato' Sagor dapat memahami lebih jelas apa itu koperasi dan bagaimana ia mampu menjana pendapatan bukan sahaja kepada koperasi itu sendiri malah juga ahlinya,positive,malaya
"local : sabah international : bandung, surabaya",neutral,malaya
Ini isu nasional yang memerlukan perhatian serius dan campur tangan daripada kerajaan serta semua pihak,positive,malaya
Kita minta kerjasama kerajaan Selangor agar percepatkan pengambilan tanah seperti negeri lain. ,positive,malaya
"Apabila berpandu kepada emosi ditambah tidak faham keadaan sebenar, mereka buat janji tidak munasabah",negative,malaya
"Tanpa masalah, mereka dibenarkan memasuki dewan untuk mengemukakan kertas pencalonan mereka.",positive,malaya
Misi pencarian semakin rancak dan ia berjalan dengan baik,positive,malaya
Lembik terus weh,negative,malaya
Di waktu itu kita perlu pertahankan industri kita,positive,malaya
Pelbagai agenda dirancang untuk menyelitkan kebencian rakyat kepada BN di mana-mana sahaja.,negative,malaya
"PH kena belajar ngan team PR najib ni, tackle real issues wlupun tahu kesalahan najib org sentiasa kan ingat",negative,malaya
@auniyniell mcm haram tek silicon haha,negative,malaya
Sudah gabole berlarut larut,negative,malaya
"KL-JB-Ipoh baru berapa jam , Malaysia makkel yellamey How do you do?",neutral,malaya
"Dengan penambahan operator penerbangan, dapat memberi pilihan tambahan kepada rakyat untuk meneruskan aktiviti perhubungan perniagaan, urusan kerajaan, pendidikan dan pelancongan di Labuan",positive,malaya
;study tour kerajaan hindu buddha bukan au tapi mirip au let's go and selamat berimajinasi! https://t.co/ZQXPLsLSEG,positive,malaya
Ini sama juga dengan rakan mereka dalam pakatan iaitu DAP yang pernah beritahu nak buang 50 peratus penjawat awam jika mereka jadi kerajaan,negative,malaya
"Mereka juga menerangkan tentang cabaran-cabaran dihadapi pihak hospital dalam memberikan perkhidmatan kepada masyarakat, dengan cara ini imej dan peranan hospital dapat dipertingkatkan",positive,malaya
Nak pahang batalkan? Wkwkwk harapan la. Sikit haribulan satu pahang tu kena banjir,negative,malaya
telah memulakan suatu permasalahan dalam pengurusan ekonomi negara sehingga membebankan rakyat.,negative,malaya
Sudah lama saya bangkitkan hal berkaitan 1MDB dan saya juga antara terawal bangkitkan isu ini dengan Abdul Ghani Patail dan Mohamed Apandi tetapi saya tidak maklumkan kepada dunia.,positive,malaya
"Sebelum ini IKM ada di Alor Setar, Sungai Petani dan Sik dan tempat yang dilihat sesuai untuk bina IKM baharu adalah di Bukit Kayu Hitam kerana kita lihat jumlah penduduk akan bertambah selepas BBC dilaksanakan",positive,malaya
@a_osul sik asik,neutral,malaya
"Sudah tentu mereka perlu menjaga kebersihan di dalam rumah juga. Dengan andaian bahawa kanak-kanak suka bermain bersama-sama, adalah lebih baik jika ibu-ibu mengasingkan anak-anak mereka.",positive,malaya
Semasa melawat ke kilang itu hujung bulan lepas saya telah memberi amaran kepada kilang berkenaan untuk mengambil langkah segera dengan membaiki sistem rawatan terhadap najis ayam jika mahu terus beroperasi,positive,malaya
Punyalah ignorance aku ngan situasi politik negara sekarang smpai boss aku sendiri bgtau kat aku Tun M nak naik for https://t.co/9N8MPFRe6S,negative,malaya
tidak merasakan tindakan mereka itu menjejaskan parti kerana kita sendiri tidak memerlukan pemimpin seperti itu,negative,malaya
@hishamdanielll HAHAHAHAHAHAHAAHAHAHAHH benci laaaa location dia kadang2 detect siam sebab sebelah ni je,positive,malaya
"@dhiauddinsaad @mahfuzah_mansor Berlaku di ""Antah Berantah"" KUASA SANG PEMERINTAH vs KIFARAH ? Wabak terkena Sang https://t.co/ilN0rlLaUE",neutral,malaya
"Bagaimanapun, peruntukkan itu amat diperlukan dan projek pembangunan bukan sahaja berlaku pada zaman Mahahtir, kerana Najib juga memainkan peranan menaikkan Langkawi",positive,malaya
"Mungkin saya bukan pakar ekonomi tetapi kita membawa bersama pakar ekonomi dan mereka mendapat penjelasan, orang yang mengadu (di kalangan pembangkang lain) ini tak dapat penjelasan.",positive,malaya
Inilah nilai bahasa Inggeris dan kita tak akan hilang bahasa kita seperti orang Jerman,positive,malaya
"@chedetofficial please tun m..I pray may tun m buang sifat ego arrogant. Dan semua pemimpin PH.I tak tinggal tun m, https://t.co/x5GNGM5qS9",negative,malaya
"Bagaimanapun warga emas itu menangis kegembiraan, lalu sujud syukur setelah mendapati kelibat berkenaan adalah wakil rakyat di kawasannya yang disangka ‘meninggal dunia’ tiba-tiba muncul kembali",positive,malaya
@IteungTea5 @InSrikandi_____ @warteg4545 @NBettercount @L42454thie @Freedomland5252 @OdriSeva @NaffA_HayA4603N @perangutan_ @Syam42933824 @SitiKho73381116 @MEffendi03 @LurahTanpoWargo @Enggang_Malam @DosaAman @54rwo_00 @MbahuRekso1796 @BFofZlhan @deva_khrisna @mak_itaam @freedomland7373 @Ban9_dzoel @CymonSatu @Deff1Masr12al_5 @PencabutHulk @bambangsuseno67 @Iwan80an @AngelQueen_99 @Orchid30327847 @Yang_Moelia @MawarSolitaire @M45BRO____ @awandiats @teriwinarno1 @NgaciroSL @dancersejati1 @habib_syechrell @Ban9DzoeL_07 @P4sop4ti2323 @Muslim_AntiPKI @UdinSam78807473 @Delicia97974543 @Abahnasaf3 @SendokG00433630 @Wanitadesapena1 @M1CH3LL4D4M55 @FKadrun Bersatu ummat Islam akan menjadi ancaman besar bagi rezim bipang... Rapatkan Barisan keadilan hrs ditegakkan. Ingat IBHRS dan KM 50 ! #UmatIslamBersatulah #UmatIslamBersatulah 16,negative,malaya
"Saya tidak terperanjat YB Rafizi kini sokong kepentingan syarikat lebih daripada kepentingan umum, lebih sokong kronisme dan nepotisme berbanding ketelusan",positive,malaya
"Rabu / 9 Jun 2021 / 28 Syawal 1442H 4:35ptg - Masuk waktu solat fardhu #Asar bagi Dungun, Kemaman &amp; kwsn yg sama wa https://t.co/mPrevZswTP",neutral,malaya
"Jika apa yang disebarkan bukanlah berita palsu, oleh itu, mengapa perlu rasa bimbang",positive,malaya
@Noheroess @JfcukinJoker Hahahaha. Aku nak join gak,neutral,malaya
@Natasyaaljuwi07 Lah. Ayokk,neutral,malaya
Jaga hati org... Hbis hati aku sapa mok jaga.... Kimakkk...,negative,malaya
Harap-harap akan kita boleh selesaikan dalam masa terdekat,positive,malaya
Saya rasa kita perlu ada alternatif kepada metadon dan mungkin ketum ini alternatifnya,positive,malaya
"alhamdulillah, done perhabis baki e-duit pak kerajaan dekat makpak kita tanya je, ""mama dgn ayah nak jajan apa?"" https://t.co/yCZuTeA33L",positive,malaya
"Bagaimanapun, dengan ketekunan, proses pelaburan yang mantap dan kompeten serta pengurus yang profesional, KWSP mampu memperoleh pulangan pelaburan yang baik",positive,malaya
I miss negeri sembilan vibes nak balik kg sb,neutral,malaya
"Sebagai antara negara yang lebih membangun, Malaysia boleh memainkan peranan penting dengan berkongsi pengalaman dan kemahirannya dalam membangunkan kawasan luar bandar.",positive,malaya
"Mereka menipu (con) sistem pilihan raya kita, mereka menghina (insult) demokrasi kita dan yang lebih malang lagi mereka memporakperandakan politik kita dengan masalah baharu.",negative,malaya
